time,productivity
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-27,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-28,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,234.99107
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,238.9889
2019-11-29,240.17195
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,252.57925
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,243.60205
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,246.52644
2019-11-29,249.74176
2019-11-29,NA
2019-11-29,NA
2019-11-29,271.39532
2019-11-29,271.4293
2019-11-29,247.77211
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-29,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-11-30,NA
2019-12-01,241.2364
2019-12-01,239.47954
2019-12-01,234.20276
2019-12-01,233.58568
2019-12-01,239.20886
2019-12-01,244.16338
2019-12-01,245.15082
2019-12-01,244.5701
2019-12-01,241.4102
2019-12-01,NA
2019-12-01,243.70302
2019-12-01,NA
2019-12-01,242.61305
2019-12-01,241.05086
2019-12-01,240.4215
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,228.90909
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,209.53163
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,206.63654
2019-12-01,209.8376
2019-12-01,NA
2019-12-01,NA
2019-12-01,211.12852
2019-12-01,211.95087
2019-12-01,213.54514
2019-12-01,NA
2019-12-01,NA
2019-12-01,212.85437
2019-12-01,213.0689
2019-12-01,214.54668
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,NA
2019-12-01,269.7452
2019-12-01,269.72507
2019-12-01,249.39825
2019-12-01,231.384
2019-12-01,230.96768
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-02,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-03,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-04,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-05,NA
2019-12-08,221.57875
2019-12-08,214.59955
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,228.18428
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,228.56337
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,226.71281
2019-12-08,228.29164
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,227.51234
2019-12-08,226.2921
2019-12-08,226.12929
2019-12-08,NA
2019-12-08,NA
2019-12-08,231.22514
2019-12-08,226.11678
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,236.02821
2019-12-08,236.85933
2019-12-08,238.06601
2019-12-08,NA
2019-12-08,NA
2019-12-08,244.49127
2019-12-08,236.58443
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-08,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-09,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-10,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-12,NA
2019-12-13,NA
2019-12-13,216.09369
2019-12-13,216.72191
2019-12-13,217.13509
2019-12-13,243.69957
2019-12-13,NA
2019-12-13,219.4453
2019-12-13,219.85416
2019-12-13,222.25246
2019-12-13,223.81558
2019-12-13,NA
2019-12-13,NA
2019-12-13,216.69044
2019-12-13,217.70303
2019-12-13,220.58615
2019-12-13,NA
2019-12-13,216.34526
2019-12-13,216.33763
2019-12-13,NA
2019-12-13,NA
2019-12-13,220.88908
2019-12-13,213.82715
2019-12-13,211.26457
2019-12-13,NA
2019-12-13,NA
2019-12-13,220.30931
2019-12-13,212.14897
2019-12-13,NA
2019-12-13,NA
2019-12-13,NA
2019-12-13,219.4883
2019-12-13,218.00264
2019-12-13,216.2726
2019-12-13,NA
2019-12-13,NA
2019-12-13,222.03134
2019-12-13,219.8475
2019-12-13,214.84908
2019-12-13,213.78825
2019-12-13,NA
2019-12-13,220.44492
2019-12-13,216.47864
2019-12-13,217.2434
2019-12-13,214.16272
2019-12-13,200.5593
2019-12-13,228.01953
2019-12-13,221.97061
2019-12-13,218.07338
2019-12-13,215.12361
2019-12-13,209.5044
2019-12-13,233.84744
2019-12-13,225.3626
2019-12-13,222.5207
2019-12-13,218.25737
2019-12-13,218.34763
2019-12-13,242.68652
2019-12-13,229.2558
2019-12-13,224.4622
2019-12-13,223.24896
2019-12-13,219.8996
2019-12-13,252.33846
2019-12-13,232.99052
2019-12-13,222.09085
2019-12-13,218.13406
2019-12-13,225.86334
2019-12-13,288.25418
2019-12-13,251.46196
2019-12-13,225.90805
2019-12-13,220.81314
2019-12-13,230.28448
2019-12-13,819.62445
2019-12-13,353.79465
2019-12-13,234.66315
2019-12-13,224.95619
2019-12-13,229.83955
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,170.26465
2019-12-14,165.98161
2019-12-14,NA
2019-12-14,NA
2019-12-14,176.52248
2019-12-14,167.03418
2019-12-14,163.1242
2019-12-14,163.43425
2019-12-14,159.158
2019-12-14,158.5552
2019-12-14,169.07556
2019-12-14,165.14613
2019-12-14,162.0848
2019-12-14,154.64827
2019-12-14,NA
2019-12-14,164.1533
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,NA
2019-12-14,175.8499
2019-12-14,175.53229
2019-12-14,169.22523
2019-12-14,156.85014
2019-12-14,NA
2019-12-14,174.42691
2019-12-14,177.32323
2019-12-14,176.41489
2019-12-14,168.13509
2019-12-14,182.96906
2019-12-14,183.06491
2019-12-14,183.05753
2019-12-14,182.07834
2019-12-14,178.84253
2019-12-14,192.04128
2019-12-14,192.41096
2019-12-14,185.59981
2019-12-14,183.73676
2019-12-14,182.36139
2019-12-14,314.95532
2019-12-14,295.07394
2019-12-14,192.56688
2019-12-14,181.13306
2019-12-14,187.71332
2019-12-15,215.18288
2019-12-15,215.50934
2019-12-15,NA
2019-12-15,NA
2019-12-15,NA
2019-12-15,211.73177
2019-12-15,216.39716
2019-12-15,214.19435
2019-12-15,221.32005
2019-12-15,NA
2019-12-15,216.57703
2019-12-15,219.10512
2019-12-15,218.49298
2019-12-15,226.55725
2019-12-15,NA
2019-12-15,208.2805
2019-12-15,211.19101
2019-12-15,211.69148
2019-12-15,214.66191
2019-12-15,214.7395
2019-12-15,198.5712
2019-12-15,206.25304
2019-12-15,206.43654
2019-12-15,210.18018
2019-12-15,214.6588
2019-12-15,183.79784
2019-12-15,NA
2019-12-15,NA
2019-12-15,NA
2019-12-15,NA
2019-12-15,191.2597
2019-12-15,191.8016
2019-12-15,NA
2019-12-15,190.6824
2019-12-15,190.16605
2019-12-15,196.80971
2019-12-15,193.46904
2019-12-15,190.38097
2019-12-15,187.8099
2019-12-15,186.0977
2019-12-15,203.57272
2019-12-15,202.62918
2019-12-15,198.98897
2019-12-15,194.11548
2019-12-15,184.76955
2019-12-15,200.68355
2019-12-15,193.64313
2019-12-15,191.94536
2019-12-15,188.28824
2019-12-15,182.68439
2019-12-15,205.22092
2019-12-15,193.81905
2019-12-15,195.54153
2019-12-15,192.04922
2019-12-15,189.57913
2019-12-15,213.8602
2019-12-15,207.70293
2019-12-15,202.09763
2019-12-15,200.06668
2019-12-15,191.23065
2019-12-15,249.36603
2019-12-15,218.26532
2019-12-15,205.99928
2019-12-15,190.93314
2019-12-15,187.64229
2019-12-15,379.94333
2019-12-15,271.2439
2019-12-15,219.48967
2019-12-15,194.79683
2019-12-15,186.25679
2019-12-15,695.3151
2019-12-15,552.6449
2019-12-15,266.49374
2019-12-15,208.85526
2019-12-15,188.02654
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-16,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-17,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
2019-12-18,NA
